rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
CHENRES05DEL02 ,35.0,4.9,13.058616,80.264151,13.188616,80.394151,sunny,medium,2,meal,electric_scooter,1.0,no,metropolitian,29,CHEN,10,3,thursday,0,15.0,18.0,evening,20.177742451194362,very_long
SURRES20DEL03 ,35.0,4.1,21.15276,72.778059,21.21276,72.838059,fog,jam,0,snack,motorcycle,1.0,no,metropolitian,33,SUR,5,3,saturday,1,15.0,22.0,night,9.12201685083382,medium
CHENRES010DEL01 ,30.0,4.7,13.066762,80.251865,13.106762,80.291865,fog,medium,0,drinks,motorcycle,0.0,no,metropolitian,26,CHEN,1,3,tuesday,0,15.0,15.0,afternoon,6.208989450210038,medium
MUMRES06DEL01 ,30.0,4.9,19.055831,72.833984,19.125831,72.903984,windy,jam,2,buffet,scooter,1.0,no,metropolitian,26,MUM,2,4,saturday,1,5.0,19.0,evening,10.709308833621588,long
BANGRES17DEL02 ,28.0,4.7,12.972532,77.608179,13.052532,77.688179,cloudy,medium,2,snack,scooter,0.0,no,metropolitian,28,BANG,6,4,wednesday,0,15.0,19.0,evening,12.419794286435744,long
BANGRES03DEL02 ,31.0,5.0,12.979166,77.640709,13.109166,77.770709,stormy,low,1,drinks,motorcycle,1.0,no,urban,22,BANG,4,3,friday,0,5.0,23.0,night,20.180908601250216,very_long
CHENRES04DEL01 ,23.0,4.9,13.02978,80.208812,13.03978,80.218812,sunny,low,2,meal,scooter,0.0,no,metropolitian,24,CHEN,7,3,monday,0,15.0,9.0,morning,1.5524064590051572,short
JAPRES20DEL01 ,22.0,4.0,26.956431,75.776649,27.066431,75.886649,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,39,JAP,16,3,wednesday,0,10.0,18.0,evening,16.381598593369365,very_long
RANCHIRES14DEL02 ,21.0,5.0,,,,,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,25,RANCHI,20,3,sunday,1,10.0,19.0,evening,,
CHENRES13DEL02 ,27.0,4.6,13.027018,80.254791,13.157018,80.384791,sunny,low,1,meal,motorcycle,1.0,no,metropolitian,25,CHEN,18,3,friday,0,10.0,22.0,night,20.17900385808542,very_long
JAPRES07DEL01 ,32.0,4.3,26.766536,75.837333,26.776536,75.847333,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,24,JAP,24,3,thursday,0,5.0,8.0,morning,1.4906380442411205,short
GOARES18DEL03 ,37.0,4.3,15.49395,73.827423,15.55395,73.887423,fog,jam,1,drinks,scooter,2.0,no,urban,34,GOA,15,2,tuesday,0,10.0,21.0,night,9.26469640391466,medium
KOLRES03DEL02 ,32.0,4.3,22.526461,88.364453,22.656461,88.494453,cloudy,jam,1,buffet,motorcycle,1.0,no,metropolitian,39,KOL,16,2,wednesday,0,10.0,20.0,night,19.67425594993764,very_long
RANCHIRES14DEL02 ,31.0,4.8,,,,,windy,low,2,buffet,scooter,1.0,no,metropolitian,25,RANCHI,21,3,monday,0,5.0,23.0,night,,
GOARES18DEL02 ,20.0,5.0,15.49395,73.827423,15.57395,73.907423,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,36,GOA,16,2,wednesday,0,10.0,20.0,night,12.35263985896029,long
JAPRES010DEL03 ,23.0,4.8,26.921411,75.793604,27.061411,75.933604,sunny,jam,1,meal,motorcycle,1.0,no,metropolitian,23,JAP,10,3,thursday,0,5.0,22.0,night,20.850948424311873,very_long
GOARES07DEL03 ,24.0,4.7,15.561295,73.749478,15.651295,73.839478,fog,jam,1,meal,motorcycle,0.0,no,metropolitian,44,GOA,16,2,wednesday,0,5.0,21.0,night,13.89436656007663,long
INDORES08DEL02 ,24.0,4.5,22.725748,75.898497,22.855747,76.028497,cloudy,medium,1,snack,scooter,1.0,no,metropolitian,25,INDO,6,4,wednesday,0,15.0,17.0,evening,19.66102221350665,very_long
MUMRES15DEL01 ,33.0,4.5,19.176269,72.836721,19.186269,72.846721,sandstorms,low,1,buffet,motorcycle,1.0,no,metropolitian,28,MUM,1,4,friday,0,10.0,10.0,morning,1.5295062057776052,short
KOCRES05DEL03 ,,,9.970717,76.285447,10.000717,76.315447,windy,jam,2,drinks,scooter,1.0,no,metropolitian,26,KOC,13,2,sunday,1,,,,4.68200408672251,short
ALHRES010DEL02 ,37.0,4.7,,,,,sunny,jam,2,drinks,electric_scooter,1.0,no,metropolitian,17,ALH,12,2,saturday,1,15.0,21.0,night,,
SURRES03DEL02 ,36.0,4.6,21.186884,72.793616,21.316884,72.923616,windy,jam,0,buffet,motorcycle,1.0,no,metropolitian,36,SUR,29,3,tuesday,0,5.0,19.0,evening,19.760063712198686,very_long
VADRES09DEL02 ,31.0,4.6,,,,,sunny,jam,0,buffet,motorcycle,1.0,no,urban,23,VAD,21,3,monday,0,10.0,21.0,night,,
INDORES01DEL01 ,38.0,4.7,22.695207,75.866059,22.805207,75.976059,fog,jam,2,snack,scooter,1.0,no,metropolitian,36,INDO,2,4,saturday,1,5.0,21.0,night,16.63859018321037,very_long
COIMBRES010DEL02 ,24.0,4.7,11.003008,76.97544,11.053009,77.02544,cloudy,low,1,buffet,scooter,1.0,no,metropolitian,18,COIMB,24,3,thursday,0,5.0,22.0,night,7.790489304769407,medium
SURRES14DEL01 ,24.0,4.2,21.157729,72.768726,21.167729,72.778726,stormy,low,0,drinks,motorcycle,1.0,no,urban,29,SUR,3,3,thursday,0,15.0,9.0,morning,1.520431947999248,short
INDORES17DEL01 ,23.0,4.6,22.761226,75.887522,22.871226,75.997522,sandstorms,medium,1,buffet,motorcycle,0.0,no,metropolitian,16,INDO,6,4,wednesday,0,5.0,17.0,evening,16.634890709262386,very_long
AURGRES12DEL02 ,31.0,3.8,19.879631,75.323403,20.009631,75.453403,cloudy,low,2,snack,motorcycle,1.0,no,metropolitian,39,AURG,16,2,wednesday,0,10.0,23.0,night,19.83935367946772,very_long
PUNERES01DEL02 ,28.0,4.8,18.569156,73.774723,18.649156,73.854723,cloudy,jam,2,drinks,scooter,1.0,no,metropolitian,38,PUNE,4,4,monday,0,10.0,19.0,evening,12.255817809722814,long
RANCHIRES12DEL02 ,38.0,4.9,,,,,sandstorms,low,2,drinks,scooter,1.0,no,metropolitian,22,RANCHI,3,3,thursday,0,10.0,8.0,morning,,
MYSRES03DEL01 ,38.0,4.6,12.299524,76.64262,12.339524,76.68262,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,38,MYS,7,3,monday,0,15.0,15.0,afternoon,6.218134914911527,medium
CHENRES12DEL02 ,22.0,4.8,12.972793,80.249982,13.052793,80.329982,sandstorms,jam,1,meal,motorcycle,1.0,no,metropolitian,26,CHEN,2,3,wednesday,0,10.0,22.0,night,12.419787919082209,long
RANCHIRES04DEL01 ,20.0,4.8,23.359033,85.325347,23.399033,85.365347,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,17,RANCHI,17,3,thursday,0,15.0,16.0,afternoon,6.037448590044755,medium
MUMRES13DEL03 ,21.0,4.8,19.178321,72.834715,19.208321,72.864715,cloudy,low,1,snack,scooter,0.0,no,metropolitian,15,MUM,1,4,friday,0,15.0,22.0,night,4.588360239493078,short
COIMBRES15DEL03 ,38.0,4.6,11.006686,76.951736,11.096686,77.041736,cloudy,low,2,buffet,motorcycle,1.0,no,metropolitian,26,COIMB,27,3,sunday,1,15.0,22.0,night,14.022182614282947,long
MUMRES01DEL02 ,26.0,4.8,19.12663,72.829976,19.17663,72.879976,sandstorms,medium,1,buffet,motorcycle,1.0,no,metropolitian,24,MUM,11,3,friday,0,5.0,17.0,evening,7.6481792534738355,medium
MUMRES010DEL02 ,39.0,4.8,19.003517,72.82765,19.023517,72.84765,cloudy,low,1,drinks,motorcycle,1.0,no,metropolitian,19,MUM,7,3,monday,0,15.0,10.0,morning,3.060475538709063,short
BANGRES010DEL02 ,,,12.933298,77.614293,13.013298,77.694293,cloudy,medium,1,snack,scooter,1.0,no,urban,32,BANG,14,3,monday,0,,,,12.42075005031367,long
MYSRES18DEL02 ,21.0,4.6,12.337928,76.617889,12.417928,76.697889,cloudy,low,1,buffet,scooter,1.0,no,metropolitian,24,MYS,6,3,sunday,1,15.0,22.0,night,12.434914295120448,long
VADRES16DEL01 ,34.0,4.6,,,,,cloudy,jam,2,buffet,scooter,0.0,no,metropolitian,37,VAD,14,3,monday,0,15.0,19.0,evening,,
VADRES11DEL01 ,35.0,4.1,22.308096,73.167753,22.378096,73.237753,stormy,jam,2,buffet,motorcycle,2.0,no,metropolitian,33,VAD,4,3,friday,0,15.0,20.0,night,10.60258238247256,long
COIMBRES05DEL01 ,26.0,4.6,11.022169,76.999594,11.092169,77.069594,windy,jam,2,buffet,electric_scooter,0.0,no,metropolitian,18,COIMB,27,3,sunday,1,15.0,20.0,night,10.906042243292653,long
ALHRES11DEL01 ,24.0,4.8,,,,,fog,medium,0,drinks,motorcycle,1.0,no,metropolitian,35,ALH,12,2,saturday,1,15.0,17.0,evening,,
LUDHRES09DEL02 ,,,30.885814,75.786976,31.015814,75.916976,stormy,jam,1,drinks,scooter,1.0,no,metropolitian,25,LUDH,18,2,friday,0,,,,19.043190708658745,very_long
VADRES19DEL02 ,37.0,4.7,22.311844,73.165081,22.441844,73.295081,sunny,jam,2,drinks,scooter,1.0,no,metropolitian,26,VAD,4,4,monday,0,5.0,22.0,night,19.688308620509062,very_long
AURGRES12DEL02 ,26.0,4.7,19.879631,75.323403,19.959631,75.403403,stormy,medium,0,meal,motorcycle,0.0,no,metropolitian,24,AURG,16,2,wednesday,0,15.0,17.0,evening,12.209740515439856,long
INDORES02DEL02 ,39.0,4.6,22.651847,75.881991,22.781847,76.011991,fog,low,2,drinks,scooter,1.0,no,metropolitian,26,INDO,29,3,tuesday,0,5.0,23.0,night,19.66599261171412,very_long
KOCRES11DEL02 ,24.0,4.9,10.006881,76.345397,10.086881,76.425397,sunny,medium,0,buffet,motorcycle,1.0,no,urban,20,KOC,16,2,wednesday,0,10.0,18.0,evening,12.484184857475693,long
CHENRES18DEL01 ,24.0,5.0,12.981615,80.231598,12.991615,80.241598,sunny,low,1,drinks,motorcycle,0.0,no,metropolitian,21,CHEN,19,3,saturday,1,15.0,9.0,morning,1.55255331684981,short
DEHRES04DEL03 ,33.0,4.1,30.340722,78.060221,30.400722,78.120221,cloudy,medium,0,buffet,motorcycle,0.0,no,metropolitian,31,DEH,11,2,friday,0,10.0,19.0,evening,8.811629447251413,medium
MYSRES20DEL02 ,34.0,4.8,12.337978,76.616792,12.387978,76.666792,windy,jam,2,snack,electric_scooter,,no,metropolitian,25,MYS,19,3,saturday,1,5.0,19.0,evening,7.772038818805718,medium
INDORES16DEL02 ,24.0,4.5,22.744648,75.894377,22.764648,75.914377,fog,low,1,meal,scooter,1.0,no,urban,11,INDO,15,3,tuesday,0,5.0,8.0,morning,3.0251533668867396,short
MYSRES20DEL03 ,35.0,3.5,12.337978,76.616792,12.427978,76.706792,sandstorms,medium,1,buffet,motorcycle,1.0,no,metropolitian,34,MYS,6,3,sunday,1,10.0,18.0,evening,13.989146264477116,long
VADRES07DEL02 ,31.0,4.8,,,,,sunny,jam,2,meal,scooter,1.0,no,metropolitian,15,VAD,3,4,sunday,1,10.0,19.0,evening,,
MUMRES010DEL03 ,38.0,4.1,19.003517,72.82765,19.063517,72.88765,sandstorms,jam,1,drinks,motorcycle,0.0,no,metropolitian,31,MUM,11,3,friday,0,10.0,21.0,night,9.180904863919633,medium
PUNERES05DEL02 ,26.0,4.8,18.543626,73.905101,18.673626,74.035101,stormy,jam,2,buffet,motorcycle,1.0,no,metropolitian,26,PUNE,31,3,thursday,0,15.0,21.0,night,19.915731481294102,very_long
KOCRES20DEL01 ,,,9.979186,76.317361,10.049186,76.387361,,low,0,drinks,motorcycle,0.0,no,metropolitian,20,KOC,16,2,wednesday,0,,,,10.92420466208724,long
AGRRES11DEL02 ,30.0,4.1,27.163303,78.057044,27.213303,78.107044,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,34,AGR,17,2,thursday,0,15.0,22.0,night,7.440983364732026,medium
COIMBRES05DEL02 ,36.0,4.3,11.022169,76.999594,11.152169,77.129594,stormy,jam,2,snack,motorcycle,1.0,no,metropolitian,31,COIMB,2,3,wednesday,0,15.0,20.0,night,20.253058591951756,very_long
RANCHIRES03DEL02 ,22.0,5.0,,,,,fog,jam,2,buffet,electric_scooter,2.0,no,metropolitian,36,RANCHI,31,3,thursday,0,10.0,20.0,night,,
HYDRES14DEL02 ,22.0,5.0,17.426228,78.407495,17.506228,78.487495,fog,low,0,buffet,motorcycle,0.0,no,metropolitian,24,HYD,23,3,wednesday,0,5.0,22.0,night,12.293677673573285,long
SURRES20DEL01 ,33.0,5.0,21.15276,72.778059,21.16276,72.788059,sunny,low,2,meal,scooter,0.0,no,urban,11,SUR,28,3,monday,0,15.0,9.0,morning,1.520455689583788,short
COIMBRES13DEL03 ,38.0,4.6,11.003669,76.976494,11.033669,77.006494,sunny,jam,1,buffet,motorcycle,0.0,no,metropolitian,16,COIMB,17,3,thursday,0,5.0,20.0,night,4.67431885403065,short
JAPRES11DEL01 ,31.0,4.9,26.90294,75.793007,26.97294,75.863007,windy,low,0,snack,motorcycle,1.0,no,urban,26,JAP,29,3,tuesday,0,5.0,0.0,after_midnight,10.427667505405807,long
COIMBRES11DEL01 ,29.0,4.9,11.001753,76.986241,11.041753,77.026241,sunny,medium,2,buffet,scooter,0.0,no,metropolitian,12,COIMB,1,3,tuesday,0,5.0,15.0,afternoon,6.232393050016768,medium
AGRRES17DEL03 ,37.0,4.9,27.157772,78.04725,27.247772,78.13725,sunny,low,0,meal,motorcycle,0.0,no,urban,21,AGR,12,2,saturday,1,5.0,23.0,night,13.393001594700221,long
BHPRES03DEL03 ,33.0,5.0,23.214294,77.435361,23.274294,77.495361,windy,low,2,snack,scooter,0.0,no,metropolitian,20,BHP,13,2,sunday,1,5.0,23.0,night,9.060372371427242,medium
VADRES08DEL01 ,,,,,,,sunny,low,2,buffet,motorcycle,1.0,no,urban,13,VAD,3,3,thursday,0,10.0,9.0,morning,,
MUMRES03DEL03 ,32.0,4.1,19.22384,72.841347,19.28384,72.901347,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,31,MUM,11,3,friday,0,5.0,20.0,night,9.175127291638498,medium
INDORES15DEL02 ,38.0,3.5,22.760072,75.892574,22.890072,76.022574,cloudy,low,2,meal,scooter,1.0,no,metropolitian,32,INDO,2,3,wednesday,0,10.0,23.0,night,19.658828717454107,very_long
INDORES06DEL02 ,26.0,4.6,22.728163,75.884212,22.808163,75.964212,windy,jam,2,meal,electric_scooter,1.0,no,metropolitian,24,INDO,4,4,monday,0,10.0,19.0,evening,12.100062421152574,long
HYDRES14DEL03 ,20.0,4.4,17.426228,78.407495,17.486228,78.467495,windy,low,0,drinks,motorcycle,1.0,no,urban,28,HYD,13,3,sunday,1,15.0,23.0,night,9.220499640905741,medium
JAPRES11DEL03 ,24.0,4.9,26.90294,75.793007,27.04294,75.933007,sunny,jam,2,meal,electric_scooter,0.0,no,metropolitian,22,JAP,2,3,wednesday,0,5.0,21.0,night,20.85246332426527,very_long
GOARES08DEL02 ,25.0,4.7,15.556561,73.763633,15.686561,73.893633,sandstorms,low,1,snack,scooter,1.0,no,metropolitian,19,GOA,18,2,friday,0,5.0,22.0,night,20.0689200615946,very_long
MYSRES07DEL02 ,,,12.325461,76.632278,12.455461,76.762278,,,0,drinks,motorcycle,1.0,no,urban,22,MYS,2,4,saturday,1,,,,20.206260324074304,very_long
PUNERES12DEL01 ,22.0,3.5,18.520016,73.830547,18.630016,73.940547,sunny,low,2,drinks,scooter,1.0,yes,metropolitian,41,PUNE,2,4,saturday,1,5.0,0.0,after_midnight,16.853347148215086,very_long
INDORES15DEL01 ,29.0,4.6,22.760072,75.892574,22.770072,75.902574,cloudy,low,1,buffet,motorcycle,,no,urban,11,INDO,1,4,friday,0,15.0,10.0,morning,1.5125236323325255,short
MYSRES07DEL01 ,35.0,4.1,12.325461,76.632278,12.395461,76.702278,cloudy,jam,2,buffet,scooter,1.0,yes,metropolitian,48,MYS,27,3,sunday,1,5.0,21.0,night,10.880905305082543,long
COIMBRES09DEL02 ,39.0,5.0,11.008638,76.984311,11.138638,77.114311,stormy,jam,1,drinks,motorcycle,1.0,no,metropolitian,27,COIMB,4,4,monday,0,15.0,19.0,evening,20.253518127453113,very_long
MUMRES02DEL01 ,22.0,4.6,19.221315,72.862381,19.231315,72.872381,fog,high,1,snack,scooter,2.0,no,metropolitian,34,MUM,17,3,thursday,0,10.0,11.0,morning,1.5293087736834532,short
CHENRES07DEL01 ,32.0,3.5,13.081878,80.248519,13.191878,80.358519,stormy,medium,2,snack,scooter,1.0,no,metropolitian,33,CHEN,6,3,sunday,1,15.0,17.0,evening,17.07302628964209,very_long
HYDRES09DEL02 ,21.0,4.5,17.431668,78.408321,17.451668,78.428321,stormy,high,2,drinks,motorcycle,0.0,no,urban,14,HYD,17,3,thursday,0,15.0,11.0,morning,3.0736169345596607,short
JAPRES13DEL02 ,33.0,5.0,26.846156,75.8023,26.866156,75.8223,sunny,low,0,meal,motorcycle,1.0,no,metropolitian,29,JAP,3,4,sunday,1,10.0,8.0,morning,2.980289542200211,short
INDORES20DEL02 ,37.0,4.8,22.732225,75.874765,22.752225,75.894765,fog,low,1,buffet,scooter,0.0,no,metropolitian,15,INDO,21,3,monday,0,15.0,8.0,morning,3.025279772423236,short
VADRES09DEL03 ,36.0,4.2,,,,,fog,low,0,buffet,motorcycle,0.0,no,metropolitian,43,VAD,2,4,saturday,1,10.0,0.0,after_midnight,,
AGRRES04DEL03 ,22.0,4.4,27.195928,77.998092,27.335928,78.138092,fog,jam,2,buffet,electric_scooter,1.0,no,metropolitian,35,AGR,12,2,saturday,1,15.0,20.0,night,20.828337442887843,very_long
MUMRES20DEL02 ,26.0,4.9,19.103249,72.846749,19.123249,72.866749,cloudy,low,0,meal,motorcycle,0.0,no,metropolitian,18,MUM,15,3,tuesday,0,15.0,9.0,morning,3.05960707159485,short
MYSRES04DEL02 ,24.0,3.3,12.3085,76.665808,12.3885,76.745808,sunny,low,2,meal,electric_scooter,2.0,no,metropolitian,36,MYS,25,3,friday,0,15.0,23.0,night,12.435597855540221,long
CHENRES05DEL02 ,21.0,4.6,13.058616,80.264151,13.108616,80.314151,cloudy,jam,0,meal,motorcycle,1.0,no,metropolitian,26,CHEN,24,3,thursday,0,15.0,21.0,night,7.761284984440735,medium
VADRES010DEL03 ,28.0,4.9,22.310329,73.169083,22.400329,73.259083,fog,medium,0,buffet,motorcycle,1.0,no,urban,39,VAD,23,3,wednesday,0,5.0,18.0,evening,13.631339548300275,long
VADRES17DEL02 ,33.0,4.7,,,,,sunny,low,1,buffet,scooter,0.0,,urban,12,VAD,5,4,tuesday,0,15.0,23.0,night,,
MYSRES11DEL03 ,20.0,5.0,12.323225,76.630028,12.383225,76.690028,fog,low,2,snack,scooter,1.0,no,,10,MYS,1,3,tuesday,0,10.0,22.0,night,9.326616348118742,medium
INDORES12DEL01 ,36.0,4.7,22.74806,75.8934,22.75806,75.9034,sunny,low,1,drinks,scooter,0.0,no,metropolitian,12,INDO,11,3,friday,0,5.0,10.0,morning,1.5125847685793798,short
INDORES11DEL02 ,23.0,4.7,22.751234,75.88949,22.831234,75.96949,sunny,jam,1,snack,motorcycle,0.0,no,metropolitian,21,INDO,14,3,monday,0,10.0,20.0,night,12.099122314389794,long
RANCHIRES05DEL02 ,28.0,4.6,23.355164,85.324097,23.375164,85.344097,cloudy,low,1,buffet,scooter,1.0,no,metropolitian,18,RANCHI,1,4,friday,0,10.0,8.0,morning,3.0188687420087144,short
RANCHIRES09DEL02 ,,,23.351058,85.325731,23.371058,85.345731,stormy,high,1,buffet,scooter,0.0,no,urban,21,RANCHI,26,3,saturday,1,,,,3.0189114817580243,short
VADRES19DEL01 ,20.0,4.6,22.311844,73.165081,22.321844,73.175081,stormy,high,2,snack,scooter,1.0,no,metropolitian,12,VAD,26,3,saturday,1,10.0,11.0,morning,1.5147861398649296,short
BANGRES04DEL01 ,27.0,4.6,12.98041,77.640489,12.99041,77.650489,sunny,high,2,snack,electric_scooter,0.0,no,urban,16,BANG,11,3,friday,0,10.0,11.0,morning,1.5525569843004514,short
SURRES13DEL01 ,20.0,4.7,21.170096,72.789122,21.240096,72.859122,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,34,SUR,16,3,wednesday,0,15.0,17.0,evening,10.641604779432296,long
SURRES02DEL03 ,26.0,4.4,21.186608,72.794136,21.246608,72.854136,sandstorms,low,0,meal,motorcycle,1.0,no,urban,21,SUR,15,3,tuesday,0,10.0,23.0,night,9.121044921629522,medium
JAPRES06DEL02 ,23.0,4.1,26.911927,75.797282,26.931927,75.817282,windy,low,0,meal,motorcycle,0.0,no,metropolitian,25,JAP,24,3,thursday,0,10.0,9.0,morning,2.979521049499924,short
VADRES02DEL02 ,,,,,,,cloudy,high,2,drinks,scooter,,no,metropolitian,26,VAD,11,3,friday,0,10.0,11.0,morning,,
DEHRES08DEL02 ,24.0,4.9,30.359722,78.067079,30.409722,78.117079,stormy,low,2,snack,scooter,1.0,no,urban,10,DEH,17,2,thursday,0,10.0,22.0,night,7.342575883380827,medium
INDORES13DEL03 ,39.0,4.8,22.745049,75.892471,22.775049,75.922471,fog,low,0,meal,motorcycle,1.0,no,metropolitian,25,INDO,7,3,monday,0,5.0,22.0,night,4.537647566708254,short
VADRES010DEL01 ,27.0,4.8,22.310329,73.169083,22.380329,73.239083,sandstorms,jam,1,snack,motorcycle,1.0,no,urban,25,VAD,6,4,wednesday,0,10.0,20.0,night,10.602504075104976,long
MUMRES05DEL03 ,33.0,4.6,18.927584,72.832585,19.017584,72.922585,stormy,medium,0,buffet,motorcycle,0.0,no,metropolitian,41,MUM,8,3,tuesday,0,15.0,17.0,evening,13.773737657079298,long
VADRES03DEL02 ,38.0,4.5,22.32,73.17,22.45,73.3,sandstorms,jam,2,snack,motorcycle,1.0,no,metropolitian,44,VAD,4,3,friday,0,10.0,20.0,night,19.68777669417997,very_long
COIMBRES18DEL01 ,38.0,4.6,11.02091,76.940432,11.13091,77.050432,windy,jam,0,buffet,motorcycle,2.0,yes,urban,45,COIMB,6,4,wednesday,0,10.0,21.0,night,17.13752759379912,very_long
CHENRES08DEL02 ,30.0,4.4,13.022394,80.242439,13.042394,80.262439,stormy,low,0,drinks,motorcycle,1.0,no,metropolitian,24,CHEN,1,4,friday,0,15.0,8.0,morning,3.1048274856004796,short
ALHRES11DEL02 ,37.0,4.7,,,,,sunny,medium,1,meal,motorcycle,1.0,no,metropolitian,27,ALH,12,2,saturday,1,5.0,18.0,evening,,
RANCHIRES04DEL01 ,36.0,4.1,23.359033,85.325347,23.469033,85.435347,fog,jam,1,snack,scooter,0.0,no,metropolitian,37,RANCHI,25,3,friday,0,5.0,20.0,night,16.600975700594585,very_long
LUDHRES12DEL02 ,23.0,4.7,30.893244,75.821817,30.913244,75.841817,windy,high,1,meal,scooter,1.0,no,metropolitian,13,LUDH,11,2,friday,0,10.0,12.0,afternoon,2.9303401069040156,short
SURRES03DEL03 ,33.0,5.0,21.186884,72.793616,21.216884,72.823616,fog,jam,2,buffet,scooter,0.0,no,metropolitian,25,SUR,19,3,saturday,1,5.0,20.0,night,4.560734055769101,short
GOARES05DEL02 ,24.0,4.2,,,,,sandstorms,jam,0,buffet,motorcycle,1.0,no,metropolitian,34,GOA,14,2,monday,0,15.0,20.0,night,,
KOLRES03DEL02 ,31.0,5.0,22.526461,88.364453,22.576461,88.414453,windy,medium,0,drinks,motorcycle,1.0,no,metropolitian,39,KOL,11,2,friday,0,10.0,18.0,evening,7.568033295671673,medium
BANGRES18DEL03 ,24.0,5.0,12.913041,77.683237,12.943041,77.713237,sandstorms,jam,1,buffet,motorcycle,1.0,no,metropolitian,14,BANG,17,3,thursday,0,5.0,20.0,night,4.65819360783491,short
COIMBRES09DEL03 ,22.0,4.5,11.008638,76.984311,11.098638,77.074311,stormy,low,1,snack,motorcycle,0.0,no,urban,15,COIMB,2,4,saturday,1,5.0,22.0,night,14.022136830289478,long
MYSRES16DEL01 ,25.0,4.8,12.316967,76.603067,12.426967,76.713067,sunny,jam,0,drinks,motorcycle,0.0,no,urban,16,MYS,31,3,thursday,0,5.0,20.0,night,17.09819699771769,very_long
RANCHIRES04DEL03 ,28.0,4.7,23.359033,85.325347,23.389033,85.355347,sandstorms,medium,1,drinks,scooter,1.0,no,,27,RANCHI,17,3,thursday,0,15.0,17.0,evening,4.528164580408178,short
ALHRES03DEL01 ,20.0,4.6,25.451517,81.832616,25.561517,81.942616,cloudy,jam,2,snack,motorcycle,2.0,no,metropolitian,42,ALH,16,2,wednesday,0,10.0,20.0,night,16.47648926069649,very_long
KNPRES08DEL02 ,36.0,4.8,,,,,windy,jam,1,buffet,motorcycle,1.0,no,metropolitian,29,KNP,13,2,sunday,1,15.0,19.0,evening,,
COIMBRES09DEL02 ,31.0,4.8,11.008638,76.984311,11.028638,77.004311,cloudy,high,0,snack,motorcycle,1.0,no,metropolitian,30,COIMB,15,3,tuesday,0,10.0,11.0,morning,3.116212741612218,short
AURGRES07DEL03 ,24.0,4.5,19.875908,75.358888,19.905908,75.388888,fog,jam,1,drinks,motorcycle,1.0,no,metropolitian,25,AURG,17,2,thursday,0,15.0,19.0,evening,4.579042936877916,short
VADRES03DEL02 ,20.0,4.9,22.32,73.17,22.34,73.19,stormy,low,2,buffet,electric_scooter,0.0,no,metropolitian,13,VAD,24,3,thursday,0,15.0,9.0,morning,3.0294405603131453,short
BANGRES02DEL02 ,34.0,4.8,12.970221,77.645396,13.050221,77.725396,stormy,jam,0,snack,motorcycle,1.0,no,urban,38,BANG,14,3,monday,0,5.0,19.0,evening,12.419850660252768,long
COIMBRES18DEL01 ,38.0,4.4,11.02091,76.940432,11.03091,76.950432,windy,low,0,drinks,motorcycle,0.0,no,urban,23,COIMB,21,3,monday,0,15.0,8.0,morning,1.5580874730609473,short
PUNERES11DEL03 ,20.0,4.8,18.533811,73.899315,18.563811,73.929315,stormy,low,1,buffet,motorcycle,1.0,no,metropolitian,17,PUNE,5,4,tuesday,0,15.0,23.0,night,4.596701982329869,short
CHENRES04DEL03 ,23.0,4.8,13.02978,80.208812,13.05978,80.238812,sandstorms,jam,0,meal,motorcycle,0.0,no,urban,16,CHEN,21,3,monday,0,10.0,20.0,night,4.657127681974745,short
JAPRES18DEL02 ,34.0,4.5,26.913987,75.752891,26.963987,75.802891,windy,medium,0,buffet,motorcycle,,no,urban,27,JAP,13,3,sunday,1,10.0,17.0,evening,7.448303502970493,medium
MYSRES010DEL02 ,35.0,4.7,12.321214,76.621094,12.341214,76.641094,fog,low,0,snack,motorcycle,0.0,no,metropolitian,27,MYS,7,3,monday,0,5.0,11.0,morning,3.1089998000385433,short
BANGRES04DEL03 ,33.0,4.5,12.98041,77.640489,13.01041,77.670489,windy,medium,2,snack,electric_scooter,1.0,no,metropolitian,25,BANG,3,4,sunday,1,10.0,17.0,evening,4.657579589646204,short
AURGRES06DEL01 ,20.0,4.7,19.874449,75.360232,19.884449,75.370232,windy,low,1,meal,scooter,0.0,no,metropolitian,14,AURG,15,2,tuesday,0,5.0,9.0,morning,1.5263994754502583,short
SURRES08DEL01 ,35.0,4.1,21.173343,72.792731,21.213343,72.832731,cloudy,high,2,snack,scooter,1.0,no,metropolitian,35,SUR,3,3,thursday,0,10.0,13.0,afternoon,6.081142187746012,medium
